,dataset,filename,actor,emotion,length,gender,set
8641,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk232.wav,3684,neutral,3.526531,male,train
8642,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk233.wav,3685,neutral,1.541224,male,train
8643,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk234.wav,3686,neutral,1.541224,male,train
8644,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk235.wav,3687,neutral,1.515102,male,train
8645,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk236.wav,3688,neutral,4.519184,male,train
8646,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk237.wav,3689,neutral,2.507755,male,train
8647,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk238.wav,3690,neutral,1.541224,male,train
8648,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk239.wav,3691,neutral,1.515102,male,train
8649,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk240.wav,3692,neutral,1.515102,male,train
8650,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk241.wav,3693,neutral,9.534694,male,train
8651,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk242.wav,3694,neutral,4.519184,male,train
8652,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk243.wav,3695,neutral,4.545306,male,train
8653,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk244.wav,3696,neutral,2.507755,male,train
8654,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk245.wav,3697,neutral,6.50449,male,train
8655,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk246.wav,3698,neutral,1.515102,male,train
8656,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk247.wav,3699,neutral,1.515102,male,train
8657,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk248.wav,3700,neutral,1.541224,male,train
8658,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk249.wav,3701,neutral,8.515918,male,train
8659,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk250.wav,3702,neutral,1.515102,male,train
8660,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk251.wav,3703,neutral,1.515102,male,train
8661,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk252.wav,3704,neutral,1.515102,male,train
8662,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk253.wav,3705,neutral,1.515102,male,train
8663,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk254.wav,3706,neutral,2.533878,male,train
8664,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk255.wav,3707,neutral,1.515102,male,test
8665,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk256.wav,3708,neutral,2.507755,male,train
8666,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk257.wav,3709,neutral,1.515102,male,train
8667,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk258.wav,3710,neutral,1.515102,male,train
8668,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk259.wav,3711,neutral,1.515102,male,train
8669,youtube_audio_negative,vad_tokens/gpn_records_device-197_20190531-212104_chunk260.wav,3712,neutral,1.227755,male,train
8670,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk1.wav,3713,neutral,3.500408,male,train
8671,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk2.wav,3714,neutral,1.515102,male,train
8672,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk3.wav,3715,neutral,2.507755,male,train
8673,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk4.wav,3716,neutral,1.515102,male,test
8674,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk5.wav,3717,neutral,1.541224,male,test
8675,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk6.wav,3718,neutral,1.515102,male,test
8676,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk7.wav,3719,neutral,1.515102,male,train
8677,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk8.wav,3720,neutral,1.515102,male,train
8678,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk9.wav,3721,neutral,4.519184,male,train
8679,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk10.wav,3722,neutral,1.541224,male,test
8680,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk11.wav,3723,neutral,2.507755,male,train
8681,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk12.wav,3724,neutral,1.515102,male,train
8682,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk13.wav,3725,neutral,1.515102,male,train
8683,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk14.wav,3726,neutral,3.526531,male,train
8684,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk15.wav,3727,neutral,1.567347,male,test
8685,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk16.wav,3728,neutral,1.541224,male,train
8686,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk17.wav,3729,neutral,2.612245,male,test
8687,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk18.wav,3730,neutral,1.541224,male,train
8688,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk19.wav,3731,neutral,3.526531,male,train
8689,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk20.wav,3732,neutral,1.541224,male,train
8690,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk21.wav,3733,neutral,1.515102,male,train
8691,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk22.wav,3734,neutral,1.541224,male,train
8692,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk23.wav,3735,neutral,2.507755,male,test
8693,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk24.wav,3736,neutral,1.515102,male,test
8694,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk25.wav,3737,neutral,2.507755,male,train
8695,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk26.wav,3738,neutral,2.533878,male,train
8696,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk27.wav,3739,neutral,1.515102,male,train
8697,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk28.wav,3740,neutral,3.526531,male,train
8698,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk29.wav,3741,neutral,1.515102,male,test
8699,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk30.wav,3742,neutral,1.515102,male,train
8700,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk31.wav,3743,neutral,1.515102,male,train
8701,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk32.wav,3744,neutral,1.515102,male,train
8702,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk33.wav,3745,neutral,1.515102,male,train
8703,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk34.wav,3746,neutral,2.533878,male,test
8704,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk35.wav,3747,neutral,2.56,male,train
8705,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk36.wav,3748,neutral,1.515102,male,train
8706,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk37.wav,3749,neutral,1.541224,male,train
8707,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk38.wav,3750,neutral,1.515102,male,train
8708,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk39.wav,3751,neutral,1.515102,male,train
8709,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk40.wav,3752,neutral,1.515102,male,train
8710,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk41.wav,3753,neutral,2.507755,male,train
8711,youtube_audio_negative,vad_tokens/gpn_records_device-199_20190531-185302_chunk42.wav,3754,neutral,1.515102,male,train
8712,youtube_audio_negative,vad_tokens/gpn_records_device-203_20190528-123055_chunk1.wav,3755,neutral,6.50449,male,train
8713,youtube_audio_negative,vad_tokens/gpn_records_device-203_20190528-123055_chunk2.wav,3756,neutral,1.515102,male,train
8714,youtube_audio_negative,vad_tokens/gpn_records_device-203_20190528-123055_chunk3.wav,3757,neutral,1.515102,male,train
8715,youtube_audio_negative,vad_tokens/gpn_records_device-203_20190528-123055_chunk4.wav,3758,neutral,1.515102,male,train
8716,youtube_audio_negative,vad_tokens/gpn_records_device-203_20190528-123055_chunk5.wav,3759,neutral,1.515102,male,train
8717,youtube_audio_negative,vad_tokens/gpn_records_device-203_20190528-123055_chunk6.wav,3760,neutral,2.533878,male,train
8718,youtube_audio_negative,vad_tokens/gpn_records_device-20_20190528-155103_chunk1.wav,3761,neutral,1.541224,male,train
8719,youtube_audio_negative,vad_tokens/gpn_records_device-20_20190528-155103_chunk2.wav,3762,neutral,3.526531,male,train
8720,youtube_audio_negative,vad_tokens/gpn_records_device-20_20190528-155103_chunk3.wav,3763,neutral,4.545306,male,train
8721,youtube_audio_negative,vad_tokens/gpn_records_device-20_20190528-155103_chunk4.wav,3764,neutral,2.533878,male,train
8722,youtube_audio_negative,vad_tokens/gpn_records_device-20_20190528-155103_chunk5.wav,3765,neutral,12.225306,male,train
8723,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk1.wav,3766,neutral,4.519184,male,test
8724,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk2.wav,3767,neutral,6.50449,male,train
8725,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk3.wav,3768,neutral,4.519184,male,test
8726,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk4.wav,3769,neutral,11.52,male,train
8727,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk5.wav,3770,neutral,9.560816,male,train
8728,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk6.wav,3771,neutral,1.515102,male,train
8729,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk7.wav,3772,neutral,1.541224,male,train
8730,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk8.wav,3773,neutral,3.526531,male,train
8731,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk9.wav,3774,neutral,6.582857,male,train
8732,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk10.wav,3775,neutral,1.515102,male,train
8733,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk11.wav,3776,neutral,1.515102,male,train
8734,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk12.wav,3777,neutral,1.515102,male,train
8735,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk13.wav,3778,neutral,1.515102,male,train
8736,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk14.wav,3779,neutral,2.533878,male,train
8737,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk15.wav,3780,neutral,3.526531,male,train
8738,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk16.wav,3781,neutral,8.542041,male,train
8739,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk17.wav,3782,neutral,1.515102,male,train
8740,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk18.wav,3783,neutral,7.497143,male,train
8741,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk19.wav,3784,neutral,1.541224,male,test
8742,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk20.wav,3785,neutral,1.515102,male,train
8743,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk21.wav,3786,neutral,3.526531,male,train
8744,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk22.wav,3787,neutral,1.541224,male,train
8745,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk23.wav,3788,neutral,2.533878,male,train
8746,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk24.wav,3789,neutral,4.519184,male,test
8747,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk25.wav,3790,neutral,7.523265,male,train
8748,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk26.wav,3791,neutral,2.507755,male,train
8749,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk27.wav,3792,neutral,1.515102,male,train
8750,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk28.wav,3793,neutral,7.523265,male,train
8751,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk29.wav,3794,neutral,1.515102,male,train
8752,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk30.wav,3795,neutral,4.519184,male,train
8753,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk31.wav,3796,neutral,1.515102,male,train
8754,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk32.wav,3797,neutral,1.515102,male,train
8755,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk33.wav,3798,neutral,2.507755,male,train
8756,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk34.wav,3799,neutral,1.515102,male,test
8757,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk35.wav,3800,neutral,4.519184,male,train
8758,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk36.wav,3801,neutral,1.515102,male,train
8759,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk37.wav,3802,neutral,1.515102,male,train
8760,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk38.wav,3803,neutral,1.515102,male,train
8761,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk39.wav,3804,neutral,4.519184,male,train
8762,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk40.wav,3805,neutral,1.567347,male,train
8763,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk41.wav,3806,neutral,1.515102,male,train
8764,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk42.wav,3807,neutral,5.537959,male,train
8765,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk43.wav,3808,neutral,23.510204,male,train
8766,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk44.wav,3809,neutral,1.515102,male,train
8767,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk45.wav,3810,neutral,5.511837,male,train
8768,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk46.wav,3811,neutral,5.537959,male,train
8769,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk47.wav,3812,neutral,1.541224,male,train
8770,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk48.wav,3813,neutral,1.515102,male,train
8771,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk49.wav,3814,neutral,1.541224,male,test
8772,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk50.wav,3815,neutral,1.515102,male,train
8773,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk51.wav,3816,neutral,1.515102,male,train
8774,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk52.wav,3817,neutral,2.507755,male,train
8775,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk53.wav,3818,neutral,2.507755,male,train
8776,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk54.wav,3819,neutral,2.507755,male,train
8777,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk55.wav,3820,neutral,3.500408,male,train
8778,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk56.wav,3821,neutral,2.507755,male,train
8779,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk57.wav,3822,neutral,5.564082,male,train
8780,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk58.wav,3823,neutral,9.508571,male,train
8781,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk59.wav,3824,neutral,1.515102,male,train
8782,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk60.wav,3825,neutral,1.567347,male,train
8783,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk61.wav,3826,neutral,1.515102,male,train
8784,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk62.wav,3827,neutral,5.511837,male,train
8785,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk63.wav,3828,neutral,3.526531,male,train
8786,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk64.wav,3829,neutral,3.526531,male,train
8787,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk65.wav,3830,neutral,1.515102,male,train
8788,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk66.wav,3831,neutral,5.511837,male,train
8789,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk67.wav,3832,neutral,1.515102,male,test
8790,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk68.wav,3833,neutral,4.519184,male,train
8791,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk69.wav,3834,neutral,2.507755,male,train
8792,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk70.wav,3835,neutral,1.515102,male,train
8793,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk71.wav,3836,neutral,1.541224,male,test
8794,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk72.wav,3837,neutral,1.515102,male,train
8795,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk73.wav,3838,neutral,1.515102,male,train
8796,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk74.wav,3839,neutral,1.515102,male,train
8797,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk75.wav,3840,neutral,5.537959,male,train
8798,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk76.wav,3841,neutral,1.541224,male,train
8799,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk77.wav,3842,neutral,1.515102,male,train
8800,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk78.wav,3843,neutral,1.515102,male,train
8801,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk79.wav,3844,neutral,1.515102,male,train
8802,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk80.wav,3845,neutral,1.515102,male,test
8803,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk81.wav,3846,neutral,1.541224,male,train
8804,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk82.wav,3847,neutral,1.515102,male,train
8805,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk83.wav,3848,neutral,1.515102,male,test
8806,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk84.wav,3849,neutral,1.515102,male,test
8807,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk85.wav,3850,neutral,1.515102,male,train
8808,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk86.wav,3851,neutral,1.515102,male,train
8809,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk87.wav,3852,neutral,9.534694,male,train
8810,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk88.wav,3853,neutral,3.526531,male,train
8811,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk89.wav,3854,neutral,1.515102,male,train
8812,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk90.wav,3855,neutral,4.545306,male,test
8813,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk91.wav,3856,neutral,1.515102,male,train
8814,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk92.wav,3857,neutral,1.515102,male,train
8815,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk93.wav,3858,neutral,1.515102,male,train
8816,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk94.wav,3859,neutral,2.533878,male,train
8817,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk95.wav,3860,neutral,1.515102,male,train
8818,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk96.wav,3861,neutral,1.541224,male,test
8819,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190525-102823_chunk97.wav,3862,neutral,1.515102,male,train
8820,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk1.wav,3863,neutral,1.227755,male,train
8821,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk2.wav,3864,neutral,1.515102,male,train
8822,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk3.wav,3865,neutral,2.507755,male,test
8823,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk4.wav,3866,neutral,5.511837,male,train
8824,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk5.wav,3867,neutral,8.515918,male,test
8825,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk6.wav,3868,neutral,2.533878,male,train
8826,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk7.wav,3869,neutral,1.515102,male,test
8827,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk8.wav,3870,neutral,6.530612,male,train
8828,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk9.wav,3871,neutral,2.56,male,test
8829,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk10.wav,3872,neutral,2.533878,male,test
8830,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk11.wav,3873,neutral,2.586122,male,train
8831,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk12.wav,3874,neutral,1.541224,male,train
8832,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk13.wav,3875,neutral,2.507755,male,test
8833,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk14.wav,3876,neutral,1.515102,male,train
8834,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk15.wav,3877,neutral,1.515102,male,train
8835,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk16.wav,3878,neutral,2.56,male,train
8836,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk17.wav,3879,neutral,2.533878,male,test
8837,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk18.wav,3880,neutral,1.515102,male,train
8838,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk19.wav,3881,neutral,2.533878,male,train
8839,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk20.wav,3882,neutral,2.507755,male,train
8840,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk21.wav,3883,neutral,4.519184,male,train
8841,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk22.wav,3884,neutral,2.507755,male,test
8842,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk23.wav,3885,neutral,1.541224,male,train
8843,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk24.wav,3886,neutral,4.519184,male,train
8844,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk25.wav,3887,neutral,2.533878,male,train
8845,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk26.wav,3888,neutral,1.515102,male,train
8846,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk27.wav,3889,neutral,6.530612,male,train
8847,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk28.wav,3890,neutral,2.533878,male,train
8848,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk29.wav,3891,neutral,4.519184,male,train
8849,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk30.wav,3892,neutral,2.533878,male,train
8850,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk31.wav,3893,neutral,1.541224,male,test
8851,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk32.wav,3894,neutral,2.533878,male,test
8852,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk33.wav,3895,neutral,3.526531,male,train
8853,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk34.wav,3896,neutral,5.511837,male,train
8854,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk35.wav,3897,neutral,2.533878,male,test
8855,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk36.wav,3898,neutral,1.541224,male,train
8856,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk37.wav,3899,neutral,1.515102,male,train
8857,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk38.wav,3900,neutral,1.515102,male,train
8858,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk39.wav,3901,neutral,2.507755,male,train
8859,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk40.wav,3902,neutral,2.507755,male,train
8860,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk41.wav,3903,neutral,2.533878,male,train
8861,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk42.wav,3904,neutral,4.519184,male,train
8862,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk43.wav,3905,neutral,2.533878,male,train
8863,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk44.wav,3906,neutral,1.515102,male,train
8864,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk45.wav,3907,neutral,1.541224,male,train
8865,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk46.wav,3908,neutral,2.507755,male,train
8866,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk47.wav,3909,neutral,2.507755,male,train
8867,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk48.wav,3910,neutral,2.533878,male,train
8868,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk49.wav,3911,neutral,1.567347,male,train
8869,youtube_audio_negative,vad_tokens/gpn_records_device-219_20190530-082852_chunk50.wav,3912,neutral,3.526531,male,train
