,dataset,filename,actor,emotion,length,gender,set
10732,live_corpus,vad_tokens/denis_z_079_part_6.wav,674,neutral,1.88,male,train
10733,live_corpus,vad_tokens/daria_p_225_part_9.wav,675,neutral,2.42,male,train
10734,live_corpus,vad_tokens/yuliya_o_2_417_part_4.wav,676,neutral,5.12,male,train
10735,live_corpus,vad_tokens/yuliya_o_2_275_part_4.wav,677,neutral,2.16,male,train
10736,live_corpus,vad_tokens/newmyvako_1_097_part_8.wav,678,neutral,14.48,male,test
10737,live_corpus,vad_tokens/newmyvako_1_037_part_13.wav,679,neutral,5.7,male,test
10738,live_corpus,vad_tokens/sivkov_i_229_part_4.wav,680,neutral,4.24,male,train
10739,live_corpus,vad_tokens/gulnara_262_part_3.wav,681,neutral,4.0,male,train
10740,live_corpus,vad_tokens/arina_a_262_part_6.wav,682,neutral,2.04,male,train
10741,live_corpus,vad_tokens/yuliya_o_1_149_part_11.wav,683,neutral,2.14,male,train
10742,live_corpus,vad_tokens/pribytkov_e_084_part_5.wav,684,neutral,6.2,male,train
10743,live_corpus,vad_tokens/newmyvako_2_134_part_10.wav,685,neutral,3.68,male,train
10744,live_corpus,vad_tokens/veronika_z_202_part_2.wav,686,neutral,6.96,male,train
10745,live_corpus,vad_tokens/yuliya_o_2_409_part_10.wav,687,neutral,3.52,male,train
10746,live_corpus,vad_tokens/newmyvako_2_109_part_3.wav,688,neutral,4.8,male,train
10747,live_corpus,vad_tokens/newmyvako_2_106_part_5.wav,689,neutral,6.28,male,train
10748,live_corpus,vad_tokens/newmyvako_2_050_part_5.wav,690,neutral,8.68,male,train
10749,live_corpus,vad_tokens/yuliya_o_1_057_part_8.wav,691,neutral,6.8,male,train
10750,live_corpus,vad_tokens/denis_z_174_part_4.wav,692,neutral,4.76,male,train
10751,live_corpus,vad_tokens/baba_dzona_001_part_9.wav,693,neutral,3.52,male,test
10752,live_corpus,vad_tokens/newmyvako_2_134_part_13.wav,694,neutral,2.999002267573696,male,train
10753,live_corpus,vad_tokens/sivkov_i_434_part_4.wav,695,neutral,2.68,male,train
10754,live_corpus,vad_tokens/veronika_z_162_part_6.wav,696,neutral,7.02,male,train
10755,live_corpus,vad_tokens/arina_a_235_part_7.wav,697,neutral,3.36,male,train
10756,live_corpus,vad_tokens/newmyvako_1_103_part_9.wav,698,neutral,2.74,male,train
10757,live_corpus,vad_tokens/denis_z_100_part_9.wav,699,neutral,5.02,male,train
10758,live_corpus,vad_tokens/yuliya_o_1_071_part_5.wav,700,neutral,2.8410430839002268,male,train
10759,live_corpus,vad_tokens/elena_f_133_part_10.wav,701,neutral,2.78,male,test
10760,live_corpus,vad_tokens/gulnara_062_part_1.wav,702,neutral,4.180680272108844,male,train
10761,live_corpus,vad_tokens/denis_z_301_part_5.wav,703,neutral,4.26,male,train
10762,live_corpus,vad_tokens/gulnara_213_part_1.wav,704,neutral,6.740680272108843,male,train
10763,live_corpus,vad_tokens/veronika_z_100_part_5.wav,705,neutral,6.68,male,train
10764,live_corpus,vad_tokens/gulnara_216_part_9.wav,706,neutral,5.24,male,train
10765,live_corpus,vad_tokens/elena_f_018_part_7.wav,707,neutral,3.22,male,train
10766,live_corpus,vad_tokens/gulnara_233_part_6.wav,708,neutral,9.6,male,train
10767,live_corpus,vad_tokens/daria_p_194_part_5.wav,709,neutral,7.82,male,train
10768,live_corpus,vad_tokens/elena_f_359_part_6.wav,710,neutral,2.34,male,train
10769,live_corpus,vad_tokens/yuliya_o_1_108_part_2.wav,711,neutral,7.84,male,train
10770,live_corpus,vad_tokens/sivkov_i_301_part_2.wav,712,neutral,2.98,male,train
10771,live_corpus,vad_tokens/yuliya_o_1_022_part_13.wav,713,neutral,1.8,male,train
10772,live_corpus,vad_tokens/elena_f_297_part_3.wav,714,neutral,4.180680272108844,male,train
10773,live_corpus,vad_tokens/sivkov_i_242_part_7.wav,715,neutral,2.46,male,train
10774,live_corpus,vad_tokens/elena_f_105_part_14.wav,716,neutral,1.8,male,train
10775,live_corpus,vad_tokens/denis_z_196_part_5.wav,717,neutral,3.98,male,test
10776,live_corpus,vad_tokens/yuliya_o_2_480_part_1.wav,718,neutral,2.16,male,train
10777,live_corpus,vad_tokens/newmyvako_1_224_part_2.wav,719,neutral,3.0,male,train
10778,live_corpus,vad_tokens/elena_f_175_part_6.wav,720,neutral,2.92,male,train
10779,live_corpus,vad_tokens/denis_z_179_part_5.wav,721,neutral,5.26,male,train
10780,live_corpus,vad_tokens/veronika_z_098_part_5.wav,722,neutral,4.46,male,train
10781,live_corpus,vad_tokens/yuliya_o_1_090_part_1.wav,723,neutral,6.72,male,test
10782,live_corpus,vad_tokens/newmyvako_2_132_part_9.wav,724,neutral,3.44,male,train
10783,live_corpus,vad_tokens/veronika_z_050_part_2.wav,725,neutral,6.54,male,test
10784,live_corpus,vad_tokens/yuliya_o_2_301_part_4.wav,726,neutral,3.5,male,test
10785,live_corpus,vad_tokens/yuliya_o_1_199_part_5.wav,727,neutral,2.6,male,train
10786,live_corpus,vad_tokens/gulnara_249_part_6.wav,728,neutral,2.46,male,train
10787,live_corpus,vad_tokens/sivkov_i_155_part_8.wav,729,neutral,2.54,male,train
10788,live_corpus,vad_tokens/yuliya_o_1_250_part_5.wav,730,neutral,3.342947845804989,male,train
10789,live_corpus,vad_tokens/denis_z_490_part_6.wav,731,neutral,3.4,male,train
10790,live_corpus,vad_tokens/veronika_z_180_part_6.wav,732,neutral,8.1,male,train
10791,live_corpus,vad_tokens/veronika_z_050_part_3.wav,733,neutral,4.1,male,train
10792,live_corpus,vad_tokens/veronika_z_206_part_2.wav,734,neutral,6.3,male,train
10793,live_corpus,vad_tokens/newmyvako_1_155_part_5.wav,735,neutral,5.84,male,train
10794,live_corpus,vad_tokens/newmyvako_1_195_part_2.wav,736,neutral,3.72,male,train
10795,live_corpus,vad_tokens/sivkov_i_473_part_10.wav,737,neutral,3.92,male,train
10796,live_corpus,vad_tokens/newmyvako_1_222_part_6.wav,738,neutral,4.6,male,test
10797,live_corpus,vad_tokens/arina_a_197_part_1.wav,739,neutral,5.78,male,train
10798,live_corpus,vad_tokens/yuliya_o_2_264_part_3.wav,740,neutral,4.04,male,train
10799,live_corpus,vad_tokens/yuliya_o_1_011_part_8.wav,741,neutral,2.72,male,train
10800,live_corpus,vad_tokens/yuliya_o_1_049_part_8.wav,742,neutral,1.26,male,train
10801,live_corpus,vad_tokens/veronika_z_296_part_8.wav,743,neutral,2.48,male,train
10802,live_corpus,vad_tokens/elena_f_492_part_5.wav,744,neutral,4.3,male,train
10803,live_corpus,vad_tokens/elena_f_237_part_6.wav,745,neutral,3.6,male,train
10804,live_corpus,vad_tokens/pribytkov_e_069_part_8.wav,746,neutral,4.48,male,test
10805,live_corpus,vad_tokens/elena_f_180_part_6.wav,747,neutral,1.98,male,train
10806,live_corpus,vad_tokens/elena_f_001_part_5.wav,748,neutral,3.44,male,train
10807,live_corpus,vad_tokens/veronika_z_186_part_1.wav,749,neutral,6.18,male,test
10808,live_corpus,vad_tokens/denis_z_488_part_6.wav,750,neutral,3.84,male,train
10809,live_corpus,vad_tokens/sivkov_i_441_part_7.wav,751,neutral,2.54,male,train
10810,live_corpus,vad_tokens/baba_dzona_057_part_8.wav,752,neutral,2.74,male,train
10811,live_corpus,vad_tokens/baba_dzona_022_part_6.wav,753,neutral,3.34,male,test
10812,live_corpus,vad_tokens/yuliya_o_2_450_part_5.wav,754,neutral,2.46,male,train
10813,live_corpus,vad_tokens/elena_f_446_part_1.wav,755,neutral,3.96,male,test
10814,live_corpus,vad_tokens/elena_f_346_part_5.wav,756,neutral,4.2,male,train
10815,live_corpus,vad_tokens/daria_p_075_part_8.wav,757,neutral,3.96,male,train
10816,live_corpus,vad_tokens/gulnara_138_part_4.wav,758,neutral,3.32,male,train
10817,live_corpus,vad_tokens/veronika_z_121_part_10.wav,759,neutral,2.1,male,train
10818,live_corpus,vad_tokens/newmyvako_2_221_part_4.wav,760,neutral,4.26,male,test
10819,live_corpus,vad_tokens/arina_a_309_part_8.wav,761,neutral,2.32,male,train
10820,live_corpus,vad_tokens/veronika_z_249_part_5.wav,762,neutral,4.14,male,train
10821,live_corpus,vad_tokens/denis_z_204_part_2.wav,763,neutral,6.18,male,train
10822,live_corpus,vad_tokens/newmyvako_2_232_part_4.wav,764,neutral,4.6,male,train
10823,live_corpus,vad_tokens/veronika_z_050_part_7.wav,765,neutral,4.58,male,train
10824,live_corpus,vad_tokens/elena_f_312_part_7.wav,766,neutral,1.92,male,train
10825,live_corpus,vad_tokens/yuliya_o_2_355_part_5.wav,767,neutral,4.36,male,train
10826,live_corpus,vad_tokens/gulnara_019_part_8.wav,768,neutral,4.58,male,train
10827,live_corpus,vad_tokens/denis_z_382_part_3.wav,769,neutral,2.16,male,train
10828,live_corpus,vad_tokens/gulnara_178_part_4.wav,770,neutral,4.26,male,train
10829,live_corpus,vad_tokens/yuliya_o_1_128_part_3.wav,771,neutral,3.22,male,train
10830,live_corpus,vad_tokens/newmyvako_1_025_part_6.wav,772,neutral,2.94,male,train
10831,live_corpus,vad_tokens/elena_f_190_part_8.wav,773,neutral,4.56,male,train
10832,live_corpus,vad_tokens/yuliya_o_2_379_part_5.wav,774,neutral,6.08,male,train
10833,live_corpus,vad_tokens/yuliya_o_1_221_part_3.wav,775,neutral,7.080272108843538,male,train
10834,live_corpus,vad_tokens/elena_f_042_part_9.wav,776,neutral,3.44,male,test
10835,live_corpus,vad_tokens/sivkov_i_099_part_4.wav,777,neutral,2.94,male,train
10836,live_corpus,vad_tokens/elena_f_193_part_5.wav,778,neutral,1.94,male,test
10837,live_corpus,vad_tokens/sivkov_i_346_part_5.wav,779,neutral,2.86,male,train
10838,live_corpus,vad_tokens/viktoriya_r_315_part_4.wav,780,neutral,4.76,male,train
10839,live_corpus,vad_tokens/newmyvako_1_198_part_9.wav,781,neutral,6.04,male,train
10840,live_corpus,vad_tokens/denis_z_295_part_1.wav,782,neutral,3.68,male,train
10841,live_corpus,vad_tokens/viktoriya_r_336_part_7.wav,783,neutral,8.12,male,train
10842,live_corpus,vad_tokens/daria_p_089_part_9.wav,784,neutral,3.52,male,train
10843,live_corpus,vad_tokens/yuliya_o_1_098_part_1.wav,785,neutral,5.44,male,train
10844,live_corpus,vad_tokens/daria_p_041_part_3.wav,786,neutral,4.66,male,train
10845,live_corpus,vad_tokens/denis_z_093_part_11.wav,787,neutral,3.84,male,train
10846,live_corpus,vad_tokens/denis_z_213_part_7.wav,788,neutral,5.44,male,train
10847,live_corpus,vad_tokens/elena_f_430_part_5.wav,789,neutral,4.02,male,train
10848,live_corpus,vad_tokens/sivkov_i_339_part_7.wav,790,neutral,3.96,male,train
10849,live_corpus,vad_tokens/viktoriya_r_473_part_11.wav,791,neutral,2.86,male,train
10850,live_corpus,vad_tokens/sivkov_i_204_part_2.wav,792,neutral,6.36,male,train
10851,live_corpus,vad_tokens/gulnara_001_part_10.wav,793,neutral,4.2,male,train
10852,live_corpus,vad_tokens/newmyvako_1_052_part_7.wav,794,neutral,11.9,male,train
10853,live_corpus,vad_tokens/yuliya_o_1_158_part_1.wav,795,neutral,3.1,male,train
10854,live_corpus,vad_tokens/viktoriya_r_495_part_2.wav,796,neutral,2.3,male,test
10855,live_corpus,vad_tokens/elena_f_141_part_4.wav,797,neutral,8.0,male,train
10856,live_corpus,vad_tokens/pribytkov_e_098_part_9.wav,798,neutral,7.06,male,train
10857,live_corpus,vad_tokens/newmyvako_1_035_part_11.wav,799,neutral,5.3,male,test
10858,live_corpus,vad_tokens/yuliya_o_1_110_part_4.wav,800,neutral,4.96,male,test
10859,live_corpus,vad_tokens/gulnara_267_part_4.wav,801,neutral,4.96,male,train
10860,live_corpus,vad_tokens/sivkov_i_174_part_8.wav,802,neutral,2.94,male,train
10861,live_corpus,vad_tokens/veronika_z_102_part_6.wav,803,neutral,4.12,male,train
10862,live_corpus,vad_tokens/sivkov_i_221_part_6.wav,804,neutral,4.22,male,train
10863,live_corpus,vad_tokens/sivkov_i_053_part_3.wav,805,neutral,4.0790022675736965,male,test
10864,live_corpus,vad_tokens/newmyvako_2_094_part_5.wav,806,neutral,5.800272108843537,male,train
10865,live_corpus,vad_tokens/veronika_z_022_part_10.wav,807,neutral,3.52,male,train
10866,live_corpus,vad_tokens/yuliya_o_2_278_part_11.wav,808,neutral,5.94,male,train
10867,live_corpus,vad_tokens/elena_f_367_part_9.wav,809,neutral,2.54,male,train
10868,live_corpus,vad_tokens/arina_a_261_part_2.wav,810,neutral,3.26,male,train
10869,live_corpus,vad_tokens/baba_dzona_046_part_6.wav,811,neutral,3.34,male,train
10870,live_corpus,vad_tokens/elena_f_316_part_7.wav,812,neutral,5.48,male,train
10871,live_corpus,vad_tokens/elena_f_265_part_3.wav,813,neutral,3.28,male,train
10872,live_corpus,vad_tokens/elena_f_286_part_3.wav,814,neutral,4.0,male,train
10873,live_corpus,vad_tokens/arina_a_154_part_12.wav,815,neutral,1.16,male,test
10874,live_corpus,vad_tokens/veronika_z_048_part_6.wav,816,neutral,3.56,male,train
10875,live_corpus,vad_tokens/newmyvako_2_230_part_4.wav,817,neutral,2.9006802721088434,male,train
10876,live_corpus,vad_tokens/sivkov_i_210_part_4.wav,818,neutral,4.92,male,train
10877,live_corpus,vad_tokens/arina_a_266_part_1.wav,819,neutral,8.4,male,train
10878,live_corpus,vad_tokens/arina_a_282_part_6.wav,820,neutral,1.92,male,train
10879,live_corpus,vad_tokens/newmyvako_2_210_part_3.wav,821,neutral,4.34,male,train
10880,live_corpus,vad_tokens/elena_f_264_part_3.wav,822,neutral,2.92,male,train
10881,live_corpus,vad_tokens/newmyvako_1_058_part_7.wav,823,neutral,3.28,male,train
10882,live_corpus,vad_tokens/denis_z_446_part_8.wav,824,neutral,4.12,male,train
10883,live_corpus,vad_tokens/denis_z_462_part_1.wav,825,neutral,7.54,male,train
10884,live_corpus,vad_tokens/newmyvako_1_180_part_2.wav,826,neutral,7.24,male,test
10885,live_corpus,vad_tokens/elena_f_061_part_5.wav,827,neutral,5.82,male,train
10886,live_corpus,vad_tokens/arina_a_211_part_6.wav,828,neutral,6.08,male,train
10887,live_corpus,vad_tokens/yuliya_o_2_387_part_1.wav,829,neutral,6.92,male,train
10888,live_corpus,vad_tokens/gulnara_142_part_4.wav,830,neutral,3.2402721088435373,male,train
10889,live_corpus,vad_tokens/elena_f_239_part_6.wav,831,neutral,2.4,male,train
10890,live_corpus,vad_tokens/viktoriya_r_317_part_1.wav,832,neutral,7.6,male,train
10891,live_corpus,vad_tokens/gulnara_066_part_2.wav,833,neutral,5.7,male,train
10892,live_corpus,vad_tokens/elena_f_366_part_1.wav,834,neutral,5.62,male,train
10893,live_corpus,vad_tokens/arina_a_167_part_2.wav,835,neutral,3.48,male,test
10894,live_corpus,vad_tokens/viktoriya_r_278_part_4.wav,836,neutral,5.74,male,train
10895,live_corpus,vad_tokens/gulnara_059_part_2.wav,837,neutral,6.3,male,train
10896,live_corpus,vad_tokens/gulnara_242_part_3.wav,838,neutral,3.42,male,train
10897,live_corpus,vad_tokens/gulnara_040_part_2.wav,839,neutral,7.74,male,train
10898,live_corpus,vad_tokens/gulnara_298_part_10.wav,840,neutral,2.06,male,train
10899,live_corpus,vad_tokens/gulnara_047_part_2.wav,841,neutral,3.3,male,train
10900,live_corpus,vad_tokens/elena_f_332_part_9.wav,842,neutral,0.94,male,train
10901,live_corpus,vad_tokens/sivkov_i_392_part_1.wav,843,neutral,5.62,male,train
10902,live_corpus,vad_tokens/veronika_z_296_part_6.wav,844,neutral,3.18,male,train
10903,live_corpus,vad_tokens/denis_z_001_part_2.wav,845,neutral,8.04,male,train
10904,live_corpus,vad_tokens/newmyvako_1_010_part_4.wav,846,neutral,4.54,male,train
10905,live_corpus,vad_tokens/gulnara_197_part_2.wav,847,neutral,1.9,male,train
10906,live_corpus,vad_tokens/yuliya_o_1_195_part_3.wav,848,neutral,6.5,male,test
10907,live_corpus,vad_tokens/veronika_z_074_part_7.wav,849,neutral,5.96,male,test
10908,live_corpus,vad_tokens/gulnara_069_part_3.wav,850,neutral,5.04,male,train
10909,live_corpus,vad_tokens/sivkov_i_188_part_10.wav,851,neutral,2.44,male,test
10910,live_corpus,vad_tokens/sivkov_i_257_part_6.wav,852,neutral,2.88,male,train
10911,live_corpus,vad_tokens/elena_f_458_part_6.wav,853,neutral,2.3,male,train
10912,live_corpus,vad_tokens/sivkov_i_289_part_5.wav,854,neutral,7.54,male,train
10913,live_corpus,vad_tokens/veronika_z_005_part_6.wav,855,neutral,4.0,male,train
10914,live_corpus,vad_tokens/elena_f_346_part_1.wav,856,neutral,6.76,male,train
10915,live_corpus,vad_tokens/denis_z_454_part_4.wav,857,neutral,5.34,male,train
10916,live_corpus,vad_tokens/elena_f_068_part_2.wav,858,neutral,4.76,male,train
10917,live_corpus,vad_tokens/sivkov_i_274_part_1.wav,859,neutral,5.04,male,train
10918,live_corpus,vad_tokens/arina_a_083_part_3.wav,860,neutral,6.24,male,train
10919,live_corpus,vad_tokens/newmyvako_2_246_part_2.wav,861,neutral,12.5,male,train
10920,live_corpus,vad_tokens/veronika_z_002_part_5.wav,862,neutral,3.56,male,train
10921,live_corpus,vad_tokens/sivkov_i_178_part_7.wav,863,neutral,4.26,male,train
10922,live_corpus,vad_tokens/sivkov_i_245_part_4.wav,864,neutral,6.36,male,train
10923,live_corpus,vad_tokens/sivkov_i_093_part_11.wav,865,neutral,3.04,male,train
10924,live_corpus,vad_tokens/newmyvako_1_071_part_9.wav,866,neutral,7.0,male,train
10925,live_corpus,vad_tokens/arina_a_215_part_2.wav,867,neutral,4.42,male,train
10926,live_corpus,vad_tokens/elena_f_412_part_7.wav,868,neutral,4.520272108843537,male,train
10927,live_corpus,vad_tokens/elena_f_468_part_6.wav,869,neutral,2.38,male,train
10928,live_corpus,vad_tokens/newmyvako_1_084_part_3.wav,870,neutral,5.361043083900227,male,train
10929,live_corpus,vad_tokens/arina_a_231_part_9.wav,871,neutral,1.8,male,train
10930,live_corpus,vad_tokens/denis_z_223_part_2.wav,872,neutral,6.88,male,train
10931,live_corpus,vad_tokens/elena_f_001_part_4.wav,873,neutral,4.04,male,train
10932,live_corpus,vad_tokens/yuliya_o_1_209_part_7.wav,874,neutral,2.72,male,train
10933,live_corpus,vad_tokens/elena_f_373_part_7.wav,875,neutral,5.54,male,train
10934,live_corpus,vad_tokens/elena_f_018_part_1.wav,876,neutral,5.34,male,train
10935,live_corpus,vad_tokens/denis_z_269_part_9.wav,877,neutral,4.8,male,train
10936,live_corpus,vad_tokens/yuliya_o_1_045_part_1.wav,878,neutral,4.86,male,test
10937,live_corpus,vad_tokens/veronika_z_174_part_5.wav,879,neutral,4.58,male,train
10938,live_corpus,vad_tokens/newmyvako_1_038_part_2.wav,880,neutral,8.7,male,train
10939,live_corpus,vad_tokens/newmyvako_2_176_part_7.wav,881,neutral,5.56,male,train
10940,live_corpus,vad_tokens/gulnara_006_part_9.wav,882,neutral,3.88,male,train
10941,live_corpus,vad_tokens/newmyvako_2_240_part_9.wav,883,neutral,5.5,male,train
10942,live_corpus,vad_tokens/denis_z_138_part_1.wav,884,neutral,4.0,male,test
10943,live_corpus,vad_tokens/newmyvako_2_226_part_12.wav,885,neutral,6.34,male,train
10944,live_corpus,vad_tokens/newmyvako_1_088_part_10.wav,886,neutral,4.68,male,train
10945,live_corpus,vad_tokens/arina_a_212_part_10.wav,887,neutral,3.88,male,train
10946,live_corpus,vad_tokens/veronika_z_012_part_6.wav,888,neutral,3.42,male,train
10947,live_corpus,vad_tokens/arina_a_196_part_2.wav,889,neutral,8.22,male,train
10948,live_corpus,vad_tokens/gulnara_150_part_2.wav,890,neutral,2.88,male,train
10949,live_corpus,vad_tokens/veronika_z_034_part_5.wav,891,neutral,3.06,male,train
10950,live_corpus,vad_tokens/daria_p_148_part_2.wav,892,neutral,7.84,male,train
10951,live_corpus,vad_tokens/viktoriya_r_362_part_8.wav,893,neutral,5.44,male,train
10952,live_corpus,vad_tokens/denis_z_441_part_7.wav,894,neutral,3.92562358276644,male,train
10953,live_corpus,vad_tokens/arina_a_209_part_2.wav,895,neutral,6.14,male,test
10954,live_corpus,vad_tokens/daria_p_143_part_1.wav,896,neutral,6.22,male,test
10955,live_corpus,vad_tokens/sivkov_i_390_part_8.wav,897,neutral,2.74,male,train
10956,live_corpus,vad_tokens/daria_p_121_part_3.wav,898,neutral,4.3,male,train
10957,live_corpus,vad_tokens/sivkov_i_437_part_8.wav,899,neutral,4.54,male,train
10958,live_corpus,vad_tokens/gulnara_013_part_6.wav,900,neutral,2.650249433106576,male,test
10959,live_corpus,vad_tokens/sivkov_i_043_part_6.wav,901,neutral,3.38,male,train
10960,live_corpus,vad_tokens/sivkov_i_305_part_1.wav,902,neutral,6.04,male,train
10961,live_corpus,vad_tokens/sivkov_i_217_part_7.wav,903,neutral,3.38,male,train
10962,live_corpus,vad_tokens/baba_dzona_047_part_7.wav,904,neutral,4.32,male,train
10963,live_corpus,vad_tokens/arina_a_296_part_2.wav,905,neutral,1.3,male,train
10964,live_corpus,vad_tokens/newmyvako_1_051_part_3.wav,906,neutral,6.98,male,train
10965,live_corpus,vad_tokens/newmyvako_2_167_part_4.wav,907,neutral,4.12,male,train
10966,live_corpus,vad_tokens/denis_z_133_part_5.wav,908,neutral,2.94,male,train
10967,live_corpus,vad_tokens/viktoriya_r_300_part_2.wav,909,neutral,4.7,male,train
10968,live_corpus,vad_tokens/newmyvako_1_167_part_2.wav,910,neutral,5.14,male,train
10969,live_corpus,vad_tokens/elena_f_117_part_2.wav,911,neutral,3.48,male,train
10970,live_corpus,vad_tokens/veronika_z_225_part_3.wav,912,neutral,4.42,male,train
10971,live_corpus,vad_tokens/arina_a_277_part_10.wav,913,neutral,4.5,male,train
10972,live_corpus,vad_tokens/viktoriya_r_256_part_7.wav,914,neutral,3.28,male,train
10973,live_corpus,vad_tokens/yuliya_o_1_012_part_5.wav,915,neutral,3.32,male,train
10974,live_corpus,vad_tokens/gulnara_083_part_9.wav,916,neutral,3.64,male,train
10975,live_corpus,vad_tokens/sivkov_i_163_part_6.wav,917,neutral,1.56,male,train
10976,live_corpus,vad_tokens/elena_f_274_part_9.wav,918,neutral,4.08,male,train
10977,live_corpus,vad_tokens/elena_f_217_part_4.wav,919,neutral,3.68,male,train
10978,live_corpus,vad_tokens/sivkov_i_450_part_13.wav,920,neutral,2.2,male,train
10979,live_corpus,vad_tokens/viktoriya_r_352_part_4.wav,921,neutral,5.86,male,train
10980,live_corpus,vad_tokens/sivkov_i_455_part_2.wav,922,neutral,2.66,male,train
10981,live_corpus,vad_tokens/sivkov_i_427_part_1.wav,923,neutral,5.62,male,train
10982,live_corpus,vad_tokens/yuliya_o_2_432_part_2.wav,924,neutral,6.26,male,train
10983,live_corpus,vad_tokens/denis_z_253_part_12.wav,925,neutral,3.76,male,train
10984,live_corpus,vad_tokens/arina_a_284_part_10.wav,926,neutral,3.3,male,train
10985,live_corpus,vad_tokens/newmyvako_1_104_part_10.wav,927,neutral,3.46,male,train
10986,live_corpus,vad_tokens/newmyvako_2_241_part_5.wav,928,neutral,7.2,male,train
10987,live_corpus,vad_tokens/arina_a_096_part_2.wav,929,neutral,10.02,male,train
10988,live_corpus,vad_tokens/yuliya_o_2_307_part_3.wav,930,neutral,3.26,male,train
10989,live_corpus,vad_tokens/yuliya_o_2_288_part_4.wav,931,neutral,3.04,male,train
10990,live_corpus,vad_tokens/daria_p_053_part_6.wav,932,neutral,3.1,male,train
10991,live_corpus,vad_tokens/elena_f_403_part_7.wav,933,neutral,3.28,male,train
10992,live_corpus,vad_tokens/sivkov_i_297_part_6.wav,934,neutral,3.16,male,train
10993,live_corpus,vad_tokens/viktoriya_r_382_part_2.wav,935,neutral,7.72,male,test
10994,live_corpus,vad_tokens/gulnara_199_part_5.wav,936,neutral,2.96,male,train
10995,live_corpus,vad_tokens/viktoriya_r_295_part_5.wav,937,neutral,7.86,male,train
10996,live_corpus,vad_tokens/arina_a_137_part_7.wav,938,neutral,4.74,male,train
10997,live_corpus,vad_tokens/elena_f_300_part_7.wav,939,neutral,3.52,male,train
10998,live_corpus,vad_tokens/gulnara_295_part_9.wav,940,neutral,2.94,male,train
10999,live_corpus,vad_tokens/yuliya_o_1_073_part_4.wav,941,neutral,2.74,male,train
11000,live_corpus,vad_tokens/baba_dzona_039_part_7.wav,942,neutral,5.28,male,train
11001,live_corpus,vad_tokens/newmyvako_1_043_part_3.wav,943,neutral,4.14,male,train
11002,live_corpus,vad_tokens/denis_z_222_part_1.wav,944,neutral,5.56,male,train
11003,live_corpus,vad_tokens/denis_z_143_part_6.wav,945,neutral,5.18,male,train
11004,live_corpus,vad_tokens/sivkov_i_487_part_3.wav,946,neutral,4.56,male,train
11005,live_corpus,vad_tokens/arina_a_269_part_6.wav,947,neutral,3.76,male,train
11006,live_corpus,vad_tokens/arina_a_204_part_5.wav,948,neutral,2.96,male,train
11007,live_corpus,vad_tokens/yuliya_o_1_162_part_1.wav,949,neutral,1.84,male,train
11008,live_corpus,vad_tokens/arina_a_100_part_7.wav,950,neutral,4.8,male,train
11009,live_corpus,vad_tokens/daria_p_093_part_3.wav,951,neutral,4.7,male,train
11010,live_corpus,vad_tokens/daria_p_160_part_9.wav,952,neutral,4.520272108843537,male,test
11011,live_corpus,vad_tokens/arina_a_016_part_7.wav,953,neutral,2.56,male,train
11012,live_corpus,vad_tokens/elena_f_103_part_5.wav,954,neutral,3.94,male,test
11013,live_corpus,vad_tokens/arina_a_161_part_3.wav,955,neutral,4.62,male,train
11014,live_corpus,vad_tokens/sivkov_i_137_part_5.wav,956,neutral,4.1,male,train
11015,live_corpus,vad_tokens/sivkov_i_469_part_3.wav,957,neutral,2.72,male,test
11016,live_corpus,vad_tokens/yuliya_o_2_311_part_11.wav,958,neutral,5.2,male,train
11017,live_corpus,vad_tokens/arina_a_115_part_5.wav,959,neutral,2.74,male,test
11018,live_corpus,vad_tokens/yuliya_o_1_022_part_3.wav,960,neutral,8.84,male,test
11019,live_corpus,vad_tokens/elena_f_280_part_3.wav,961,neutral,6.28,male,train
11020,live_corpus,vad_tokens/denis_z_041_part_7.wav,962,neutral,4.111473922902494,male,test
11021,live_corpus,vad_tokens/yuliya_o_2_387_part_4.wav,963,neutral,4.16,male,train
11022,live_corpus,vad_tokens/gulnara_294_part_3.wav,964,neutral,7.92,male,train
11023,live_corpus,vad_tokens/veronika_z_221_part_12.wav,965,neutral,2.42,male,test
11024,live_corpus,vad_tokens/newmyvako_1_066_part_5.wav,966,neutral,4.58,male,train
11025,live_corpus,vad_tokens/arina_a_188_part_7.wav,967,neutral,4.36,male,train
11026,live_corpus,vad_tokens/sivkov_i_137_part_6.wav,968,neutral,2.34,male,train
11027,live_corpus,vad_tokens/yuliya_o_1_056_part_6.wav,969,neutral,2.58,male,train
11028,live_corpus,vad_tokens/elena_f_497_part_2.wav,970,neutral,5.64,male,train
11029,live_corpus,vad_tokens/veronika_z_233_part_2.wav,971,neutral,2.605895691609977,male,train
11030,live_corpus,vad_tokens/pribytkov_e_008_part_9.wav,972,neutral,3.4,male,train
11031,live_corpus,vad_tokens/yuliya_o_2_437_part_4.wav,973,neutral,1.54,male,train
11032,live_corpus,vad_tokens/sivkov_i_365_part_4.wav,974,neutral,1.74,male,train
11033,live_corpus,vad_tokens/elena_f_116_part_3.wav,975,neutral,1.34,male,train
11034,live_corpus,vad_tokens/denis_z_412_part_1.wav,976,neutral,4.076281179138322,male,test
11035,live_corpus,vad_tokens/yuliya_o_1_052_part_5.wav,977,neutral,4.9,male,train
11036,live_corpus,vad_tokens/viktoriya_r_467_part_4.wav,978,neutral,5.06,male,train
